longitude,latitude,id
-110.9925617,32.01095833,5555554
-111.0437167,32.13918617,5555555
-110.5358486,32.35264389,5556535
-110.5370117,32.348575,5557941
-110.5368925,32.32938396,5561480
-110.5355,32.32969167,5561502
-110.5362083,32.331,5561509
-110.53647,32.331405,5561511
-110.5368283,32.33199667,5561516
-110.539855,32.33456667,5561587
-110.540475,32.344295,5561877
-111.0078764,32.1070971,5564200
-110.9486083,32.30711333,5564578
-110.9440167,32.30663,5564596
-110.94272,32.30725,5564603
-110.9420467,32.30718667,5564636
-110.9418117,32.30716333,5564661
-110.948875,32.30711167,5564836
-110.5407467,32.34718,5565660
-110.8578239,28.81395029,5569517
-111.45607,33.50881667,5577991
-110.6643617,32.25454667,5585188
-110.6384417,32.27093833,5585235
-111.1654278,32.37649167,5588217
-111.13945,32.377005,5588538
-111.1396638,32.37682167,5588596
-111.1399305,32.376605,5588651
-111.1400222,32.37661167,5588788
-111.1402138,32.37662167,5588797
-111.1405195,32.376775,5588824
-111.1406333,32.37672,5588856
-111.1406167,32.37712833,5588858
-111.1406555,32.37674667,5588881
-111.1406555,32.37674667,5588905
-111.1406695,32.37687167,5589109
-111.1406167,32.37693333,5589120
-111.1406472,32.37695333,5589123
-111.1406555,32.37696333,5589145
-111.1407,32.37708333,5589166
-111.140625,32.37711667,5594674
-111.1405195,32.377145,5594685
-111.14045,32.37718667,5594722
-111.1403583,32.37726167,5594743
-111.1403722,32.37726667,5594746
-111.1403972,32.37729667,5594789
-111.1403195,32.37731167,5594804
-111.1401222,32.37741333,5594886
-111.1400917,32.37742167,5596209
-112.8133947,31.94309231,5602473
-112.8133947,31.94309231,5602503
-112.8133947,31.94309231,5602506
-113.9794637,34.25281789,5602698
-111.1405417,32.377145,5612117
-110.6383217,32.27102833,5613061
-110.6505883,32.26358,5615095
-110.6518633,32.26132,5615136
-110.6388383,32.27049667,5615163
-111.1101305,32.26946333,5622015
-111.1105888,32.26961167,5622018
-112.8141618,31.93413591,5625571
-112.8160071,31.94815669,5625601
-111.0321972,32.277725,5626676
-111.0531917,32.27941333,5627384
-112.0399421,33.76992835,5630914
-111.0530862,32.27946333,5635436
-111.0524667,32.27962833,5637938
-111.1149833,32.26841167,5647120
-111.1152583,32.26830333,5647164
-111.1157,32.26777833,5647169
-111.1157833,32.26756667,5647200
-111.1157833,32.26754667,5647203
-110.6884072,32.2064246,5649099
-111.0535362,32.27946167,5653142
-112.8179855,31.93643379,5653392
-111.0726305,32.26863667,5653527
-111.0911028,32.26510333,5653530
-111.0962222,32.265225,5653663
-111.1095278,32.26888333,5653780
-111.1105195,32.26959167,5653783
-111.1114112,32.26940333,5653794
-111.1132667,32.268745,5653998
-111.1705093,32.23841095,5656036
-110.9314717,32.27851333,5656435
-111.1146388,32.26846667,5667527
-111.1156612,32.26816167,5667541
-110.3391213,28.73484407,5673275
-111.1159528,32.26747167,5676819
-111.0136861,32.26541167,5682575
-110.9449,32.35286333,5690533
-111.79536,33.79233667,5714406
-111.80048,33.79663,5714442
-111.802185,33.7963,5714445
-111.8042083,33.797115,5714450
-111.7885067,33.78808333,5714504
-112.5131913,33.60238142,5722934
-111.1280975,33.34580612,5729930
-111.0340638,32.26279667,5751312
-111.0525888,32.26535,5751328
-111.0536583,32.26538,5751330
-111.0577083,32.26287833,5751331
-111.0577083,32.26324167,5751381
-111.0308,32.26048667,5751390
-111.0317131,32.2608801,5751404
-111.0577388,32.26026667,5751593
-111.0577388,32.26026667,5751628
-111.0577388,32.26017,5751640
-111.0310222,32.26896667,5756757
-111.053375,32.26534167,5756803
-111.0263222,32.26915,5756807
-111.0577388,32.25983,5757904
-111.0577472,32.25906667,5757933
-111.0546278,32.255445,5758179
-111.0322805,32.260905,5758186
-111.056075,32.25391167,5758385
-111.0545972,32.25295333,5758417
-111.8223084,29.29092008,5785739
-111.6895823,29.44265993,5785760
-111.101525,32.22382,5795635
-111.102686,32.22417317,5795699
-111.1021888,32.22380833,5795728
-111.1020805,32.22378,5795747
-111.1025862,32.22406667,5795879
-111.0514445,32.23875,5796411
-111.0515138,32.238975,5796539
-111.0518888,32.24271167,5796632
-111.0525195,32.24215833,5796842
-111.0517362,32.242705,5796858
-111.0521862,32.24265,5796883
-111.0522778,32.24261167,5796911
-111.0530612,32.24240833,5797028
-111.0534833,32.24249167,5797047
-111.0527112,32.242325,5797173
-111.0522917,32.24142,5797308
-111.0509028,32.24130333,5797323
-111.0504917,32.24105833,5797325
-111.0507055,32.24122,5797339
-111.1023167,32.22401333,5803672
-111.1026222,32.22409167,5803694
-111.0839917,32.33411167,5807444
-111.0844805,32.33424667,5807828
-111.0845417,32.33433,5807909
-111.0835278,32.33403,5808673
-111.0832445,32.3341,5808729
-111.0830833,32.33448833,5808770
-111.0825945,32.3345,5809002
-111.0831222,32.33478833,5811602
-111.0832888,32.33448,5811740
-111.0739278,32.23323333,5811748
-111.0750055,32.23085833,5811758
-111.0747388,32.2309,5811762
-111.0746167,32.23095833,5811764
-111.0742417,32.23133833,5811775
-111.0752112,32.230805,5811787
-111.0757917,32.23011333,5811803
-111.0752638,32.22971667,5811811
-111.0750362,32.22971333,5811825
-111.0748445,32.22972167,5811840
-111.0744695,32.22971667,5811846
-111.0723805,32.230305,5811850
-111.0834278,32.334555,5812137
-111.0833195,32.334545,5812210
-111.0845805,32.22686167,5812284
-111.1026167,32.22408667,5812730
-111.083625,32.33495333,5812933
-111.09735,32.31117167,5835246
-111.0784695,32.31447,5840933
-111.0784695,32.31393833,5840945
-111.0774083,32.31290833,5840977
-111.0785445,32.31492167,5841149
-111.0755778,32.30998333,5842826
-111.0756917,32.30966667,5842919
-111.0970222,32.308705,5843337
-111.0976333,32.308705,5850374
-111.0982888,32.30871167,5854137
-111.0991528,32.30868833,5854168
-111.0991528,32.30868667,5854174
-111.0993638,32.30868667,5854209
-111.0994638,32.30869167,5854279
-111.0994638,32.30868,5854282
-111.099625,32.30865,5854320
-111.1002583,32.308675,5854407
-111.1008528,32.30869667,5854411
-111.1002278,32.308675,5854468
-111.1010138,32.3087,5854613
-111.10115,32.3087,5854670
-111.1013417,32.30868667,5854681
-111.1022555,32.30867,5856273
-111.1016167,32.30866167,5856278
-111.1015472,32.30868833,5856295
-111.0976112,32.30868,5856648
-111.0694417,32.30876167,5856670
-111.0673528,32.308705,5856690
-111.0855862,32.31999167,5856726
-111.0882638,32.316045,5857034
-111.0906222,32.31440333,5857103
-111.0909945,32.314175,5857122
-111.0946583,32.31235,5857145
-111.0949028,32.31222833,5857149
-111.0973583,32.31117167,5857151
-111.0981667,32.30871667,5857290
-110.712105,32.05225833,5863995
-110.683655,32.0541305,5864003
-110.684145,32.05406667,5864018
-110.7646292,32.15650452,5864031
-110.7071217,32.05115,5865408
-110.68743,32.11118333,5866671
-110.6872117,32.1245945,5866808
-110.687125,32.12175833,5866813
-110.686575,32.12691997,5866838
-110.68718,32.1265555,5866843
-110.6871417,32.13172783,5867717
-110.68718,32.1323195,5867731
-110.6871117,32.13169717,5867734
-110.68708,32.127225,5867805
-110.6871633,32.12720833,5867833
-110.687295,32.12724717,5867834
-110.6873083,32.12724717,5867836
-110.6871717,32.1244055,5867857
-110.7710633,32.25539667,5868578
-110.7679833,32.25785833,5868580
-110.763405,32.19143667,5868650
-110.7379917,32.1656305,5868652
-110.7377383,32.1636305,5868655
-110.7377383,32.1636305,5868656
-110.737105,32.1625055,5868658
-110.7339783,32.15820283,5868659
-110.7340083,32.15739717,5868662
-110.7343617,32.1557195,5868803
-110.734055,32.151375,5868838
-110.734055,32.151375,5868847
-110.7342833,32.1506,5868849
-110.7344583,32.15014717,5868852
-110.7344667,32.15020283,5868857
-110.73455,32.14994717,5868863
-110.735375,32.14810283,5868867
-110.73523,32.14638883,5868871
-110.7342383,32.1397945,5869187
-110.7054133,32.1147805,5869200
-110.697495,32.10681667,5869204
-110.6873033,32.10252783,5869263
-110.68712,32.1020195,5869312
-111.0978472,32.31110333,5869335
-111.0982888,32.311,5869337
-111.0983972,32.31098667,5869339
-111.0985028,32.31096667,5869340
-111.0986722,32.31093667,5869342
-111.0991362,32.31088333,5869351
-111.0998612,32.31075333,5869354
-111.0998833,32.31076333,5869355
-111.1000278,32.31073,5869357
-111.0980695,32.31103,5869360
-111.0980305,32.31103667,5871393
-111.0947722,32.31228333,5871394
-111.0886528,32.315925,5871398
-111.0882945,32.31604667,5871399
-111.0844028,32.32324167,5871401
-111.0841445,32.32328,5871411
-111.0586555,32.31376333,5871706
-111.0790333,32.32326167,5871710
-111.0783917,32.32324167,5871715
-111.0776972,32.32319167,5871721
-111.0775833,32.32318833,5871726
-111.0774167,32.32267,5871775
-111.0778722,32.32210833,5871776
-111.0780028,32.32194167,5871802
-111.0787805,32.320825,5871812
-111.0780945,32.32182,5871828
-111.0781028,32.32182,5871893
-113.421669,34.28111267,5872441
-111.0840083,32.32360833,5873156
-111.0836417,32.32438333,5873175
-111.0834722,32.324845,5873183
-111.0833055,32.32541667,5873193
-111.0826805,32.32973667,5873194
-111.0820612,32.33036667,5873203
-111.0820778,32.33037167,5873262
-111.0818417,32.330425,5873265
-111.0816195,32.33044667,5873268
-111.0815888,32.33044167,5873271
-111.0787888,32.32855333,5873274
-111.0780862,32.32803667,5873279
-111.0692583,32.31992167,5873280
-111.0693138,32.31863,5873298
-111.0692583,32.31864167,5873440
-111.0692445,32.31828333,5873475
-111.0692583,32.31761167,5873487
-111.0692667,32.31758667,5873491
-111.0692667,32.31757,5873494
-111.0692528,32.31620833,5873555
-111.0725167,32.324455,5873594
-111.0721055,32.322995,5873614
-111.0726862,32.32057167,5873617
-111.0729612,32.31836667,5873634
-111.0782612,32.319695,5873697
-111.0785917,32.31998833,5873718
-111.0789028,32.320625,5873872
-112.1638656,33.93547037,5883709
-111.3763743,28.05814872,5895747
-111.1184917,32.2891,5897316
-111.1191555,32.28749167,5897388
-111.1204612,32.28595,5897396
-111.1204612,32.28592,5897401
-111.1205,32.28415333,5897405
-111.1203695,32.28368,5897407
-111.1207112,32.28257833,5897427
-111.1210778,32.28226333,5897440
-111.1205055,32.284675,5897468
-111.1205,32.28471667,5897472
-111.1184305,32.28506333,5897475
-111.1183778,32.283825,5897489
-111.1185695,32.28516167,5897497
-111.1189112,32.28517833,5897504
-111.1199333,32.28648,5897515
-111.1263417,32.29031333,5897530
-111.1264638,32.2911,5897597
-111.1267167,32.291255,5897659
-111.1270917,32.29171667,5897799
-111.1274862,32.29177833,5897918
-111.1274805,32.29176667,5897940
-111.1275472,32.29173667,5897951
-111.1277695,32.29178333,5897991
-111.1276388,32.29166167,5898026
-111.1276388,32.29166167,5898044
-111.1276388,32.29165,5898079
-111.127625,32.29166333,5898095
-111.1276638,32.29158833,5898127
-111.1277167,32.291575,5898162
-111.1278612,32.29154167,5898186
-111.1283195,32.291175,5898317
-110.9997783,32.31564667,5898422
-111.1279138,32.29144667,5899999
-111.1279362,32.29145,5900002
-111.1280972,32.29138,5900026
-111.1280888,32.29126333,5900100
-111.1283945,32.29107833,5900207
-111.1283555,32.29109167,5900212
-111.1283278,32.2911,5900219
-111.1284112,32.29098667,5900236
-111.1284112,32.29098667,5900253
-111.1282195,32.29087,5900270
-111.1280222,32.29078333,5900282
-111.1281138,32.290745,5900308
-111.1278612,32.29064167,5900321
-111.1276638,32.29046667,5900599
-111.1276167,32.29045,5900852
-111.1276167,32.29045833,5900855
-111.1200945,32.28886167,5900894
-111.1195528,32.28910833,5900896
-111.1193,32.28920333,5900936
-111.1188888,32.28940833,5900940
-111.1188888,32.28940833,5900942
-111.1182112,32.28937167,5900958
-111.1181862,32.28934167,5900961
-111.1182112,32.28937167,5900963
-111.1161278,32.28903333,5900969
-111.1155305,32.28880333,5900972
-111.1147,32.28873333,5901007
-111.1130445,32.28887167,5901028
-111.1123417,32.28986667,5901042
-111.111625,32.28992833,5901060
-111.1102972,32.28972,5901062
-111.1003195,32.288825,5901066
-111.10015,32.28903833,5901120
-111.1001055,32.289105,5901152
-111.0964362,32.28906333,5901181
-111.09185,32.28923833,5901182
-111.0916222,32.28951333,5901187
-111.0915667,32.28956167,5901315
-111.0858305,32.29303333,5901320
-111.0861667,32.29400333,5901326
-111.0862112,32.29430833,5901327
-111.085975,32.29433833,5901346
-111.0858778,32.29432833,5901380
-111.0856862,32.29431667,5901404
-111.0855167,32.29430833,5901476
-111.0844805,32.29432833,5901515
-111.0841305,32.29428,5901547
-111.0840305,32.29428833,5901551
-110.995475,32.317455,5902029
-110.9999083,32.31653667,5902032
-111.0006556,32.313495,5902248
-111.0015639,32.31227167,5902257
-111.0051028,32.31233667,5902292
-110.9988633,32.315645,5902318
-110.9951783,32.31441333,5902334
-110.9846417,32.31666667,5902335
-110.9846417,32.31723333,5902339
-110.9844133,32.31736167,5902350
-110.9804617,32.317395,5902372
-110.9804533,32.31739667,5902401
-110.9810467,32.31733333,5902406
-110.9842217,32.317355,5902408
-110.9910667,32.31580333,5902416
-110.98935,32.311455,5902418
-110.9883633,32.31145,5902423
-110.98783,32.30717833,5902442
-110.9883117,32.30693,5902463
-110.9891367,32.30608,5902469
-110.9895083,32.30709667,5906409
-110.9897467,32.307655,5906418
-110.9898083,32.310245,5906420
-110.9818117,32.31208,5906471
-110.9747783,32.31535833,5908295
-110.9856333,32.30665333,5908300
-110.9860217,32.30629667,5908302
-110.9882967,32.30454667,5908304
-110.988525,32.304275,5908307
-111.0075917,32.30803667,5908408
-111.0090556,32.30851333,5908441
-111.0134667,32.312625,5908442
-111.0134667,32.312625,5908444
-111.0148556,32.31343,5908448
-111.0149695,32.3135,5908451
-111.0204612,32.315645,5908467
-111.0208138,32.31578333,5908468
-111.0212388,32.31593667,5908472
-111.0215138,32.31602833,5908479
-111.1509028,32.39526167,5921368
-111.9492333,33.458155,5952563
-111.1016611,32.21684167,5957008
-110.6690367,32.253205,5964189
-110.6725783,32.251945,5964248
-110.6388633,32.27047,5964276
-110.6533133,32.26101333,5964390
-110.6530917,32.26169667,5964391
-110.652595,32.26162,5964403
-110.65255,32.26147833,5964405
-110.6401667,32.269895,5964430
-110.6518383,32.26136167,5964507
-110.6718217,32.25141333,5964553
-110.6708,32.25221667,5964556
-110.6707467,32.25227,5964557
-110.6697167,32.253005,5964563
-111.0163278,32.31608333,5988392
-111.0037,32.323525,5989239
-111.0036306,32.32439667,5989243
-111.0036778,32.32532833,5989251
-111.0048139,32.33713833,5989277
-111.0050583,32.33615833,5989279
-111.0051583,32.335425,5989281
-111.0102083,32.33286667,5989283
-111.0099945,32.32813833,5989288
-111.0048222,32.32761333,5989290
-110.9976667,32.33669667,5989428
-111.0037,32.3366,5989431
-111.0036611,32.33605833,5989438
-111.0036695,32.33356167,5989445
-111.0036611,32.33295,5989447
-111.0036556,32.33286333,5989451
-111.0013889,32.33027833,5989476
-111.0036861,32.32542,5989489
-111.0036556,32.32495833,5989491
-110.99942,32.32887833,5989500
-110.991045,32.33548667,5991009
-110.9994367,32.32721333,5991020
-110.9994283,32.32801167,5991021
-110.9994283,32.3282,5991025
-112.8704383,32.39995333,5998287
-112.6847083,32.22291667,5998403
-111.1459351,32.22927443,6001986
-111.1459351,32.22927443,6001990
-111.1459351,32.22927443,6001992
-111.9001217,31.92483667,6003482
-111.9000906,31.92539438,6003489
-111.9092467,31.93197167,6003564
-111.9193633,31.93876333,6003567
-111.9240283,31.94188,6003568
-111.9253383,31.94275,6003571
-111.9475333,31.95805333,6003572
-111.9568633,31.96754667,6003574
-111.9682467,31.97958,6003583
-111.9755033,31.987725,6003584
-111.9756917,31.98797,6003587
-111.9764717,31.988955,6003589
-111.989945,32.00577222,6003591
-112.1340112,32.1689,6003592
-112.19535,32.17568833,6003646
-112.2600117,32.176025,6003648
-112.277175,32.18008833,6003651
-112.2913967,32.1825,6003674
-112.5243533,32.20372,6003682
-112.80178,31.95461167,6003912
-112.8019467,31.95451167,6003914
-112.8019633,31.95445333,6003917
-112.8024833,31.95418833,6004422
-112.8024883,31.952825,6004424
-112.8026967,31.95208667,6004425
-112.8026417,31.94564167,6004432
-112.8024967,31.94439667,6004454
-112.8030617,31.943025,6004567
-110.951705,32.37582833,6017275
-111.0890722,32.39186333,6017277
-111.0844805,32.39958667,6017291
-111.0859138,32.40285833,6017316
-111.0861278,32.40285833,6017319
-111.0889583,32.404945,6017941
-111.0888833,32.40546333,6017947
-111.0888888,32.40648667,6017953
-111.0889055,32.40701667,6017964
-111.0889445,32.40743333,6017975
-111.0889667,32.40848,6018004
-111.0889888,32.40868833,6018008
-111.0889972,32.408775,6018010
-111.0889583,32.408205,6018022
-111.0889445,32.407355,6018024
-111.0888888,32.40655,6018029
-111.0888888,32.406395,6018031
-111.0888888,32.40593,6018034
-111.0888833,32.40576167,6018035
-111.0916138,32.40283667,6018064
-111.0916583,32.40283667,6018066
-111.092025,32.40283667,6018068
-111.0926805,32.40283833,6018079
-111.0931083,32.40288833,6018082
-111.0895388,32.402845,6018108
-111.0855862,32.402855,6018109
-111.0845195,32.40202,6018112
-111.1502516,32.40036025,6018124
-111.1634138,32.40264167,6018128
-111.1634917,32.40259167,6018146
-111.1634667,32.40250833,6018150
-111.1634445,32.40241667,6018152
-111.1634445,32.40152167,6019338
-111.1634305,32.40072167,6019339
-111.1634055,32.39971167,6019345
-111.1634222,32.39948667,6019346
-111.1593333,32.399125,6019347
-111.1634445,32.40224667,6019358
-111.1634445,32.40224667,6019477
-111.1634528,32.40228667,6019479
-111.0888888,32.40443333,6019481
-111.1531138,32.40146333,6019485
-111.1572195,32.40136333,6019527
-111.1573778,32.39782167,6019530
-111.1573778,32.39709667,6019531
-111.1596667,32.39553,6019540
-111.1611112,32.39554167,6019543
-111.1653222,32.40086333,6019563
-111.175545,32.40265,6019564
-111.1716217,32.40270333,6019566
-111.1662138,32.40269167,6019571
-111.1235362,32.40233833,6019606
-112.804895,31.94218333,6019642
-112.8074117,31.9422,6019681
-112.8105783,31.94301333,6019722
-112.8028033,31.94741167,6019762
-111.7985267,33.74907333,6019907
-112.8028033,31.94741167,6022930
-112.8031467,31.95115333,6023141
-112.802545,31.953055,6023142
-112.8027633,31.954145,6023145
-112.8041533,31.95861167,6023148
-112.8041533,31.95869167,6023153
-112.8044967,31.95927,6023436
-112.8056333,31.96032,6023442
-112.8063583,31.96091167,6023448
-112.806625,31.96123667,6023578
-112.8064033,31.960975,6023595
-112.8105,31.97147167,6023667
-112.8134617,31.97523,6023675
-112.81105,31.97043667,6024092
-112.8116833,31.96814667,6024100
-112.8067633,31.96294667,6024105
-112.806795,31.96173,6024113
-112.8134617,31.97523,6026055
-112.8119417,31.972995,6026662
-112.8161,31.97906667,6026682
-112.8162,31.97919167,6026719
-112.82045,31.9836,6026770
-112.8241367,31.982855,6026930
-112.8256217,31.98173667,6026947
-112.82682,31.98171333,6027028
-112.8309867,31.98385,6027040
-112.8317717,31.98410833,6027043
-112.83262,31.98456167,6027046
-112.837425,31.98467833,6027048
-112.8380283,31.98473833,6027052
-112.8383867,31.98482833,6030743
-112.8394,31.98478,6030745
-112.8396533,31.984805,6030752
-112.8403383,31.98529667,6030754
-112.8421867,31.98829667,6030778
-112.8428117,31.99492,6030782
-112.8432167,31.99072167,6031925
-112.842125,31.987995,6031926
-112.8366617,31.98516333,6031931
-112.8320533,31.98418833,6031938
-112.816155,31.98089167,6032244
-112.810745,31.97117167,6032260
-112.8064417,31.96106333,6032289
-112.8043133,31.95897167,6032294
-112.8036883,31.956505,6032307
-112.7998967,31.95390833,6032320
-112.7682583,32.1305695,6032357
-112.7603917,32.19226167,6032897
-112.7577133,32.2149,6032904
-112.7568583,32.220705,6032912
-112.752525,32.23318833,6032914
-112.8239283,32.35416667,6032929
-112.83548,32.36280833,6032988
-112.8379133,32.36513833,6032990
-112.8699333,32.364545,6032995
-112.871955,32.365455,6034005
-112.6847083,32.22291667,6034138
-112.5305117,32.204475,6034211
-112.4796,32.19840333,6034238
-112.3164883,32.18097833,6034338
-112.20012,32.174375,6034349
-112.1941133,32.17614667,6034350
-112.1877283,32.17573,6034382
-112.18547,32.17540833,6034383
-112.1702283,32.174125,6034386
-112.0945583,32.13631117,6034435
-112.0733945,32.10991383,6035960
-112.0685112,32.10383617,6035976
-112.0256055,32.05036117,6035986
-112.0659112,32.1006,6036008
-112.0218195,32.04563883,6037181
-111.9627917,31.97389167,6037182
-111.9572533,31.96801667,6037212
-111.9222117,31.94071667,6037215
-111.899375,31.92546333,6037220
-111.9098667,31.932445,6037224
-111.696655,31.99707,6037525
-111.692925,31.998595,6037529
-111.6811133,32.00473888,6037531
-111.6789467,32.00581112,6037538
-111.591575,32.024125,6037544
-111.2606967,32.61380333,6044234
-111.2606717,32.611275,6044235
-111.2606883,32.60825833,6044240
-111.2607033,32.60091333,6044290
-111.2610633,32.600425,6044296
-111.26107,32.600395,6044297
-111.2607717,32.599155,6044649
-111.2612383,32.59988,6044661
-111.2606667,32.607445,6044674
-111.2606967,32.59828,6044738
-111.2606967,32.59745833,6044768
-111.2606967,32.59725833,6044777
-111.2606967,32.59668,6044778
-111.26068,32.59649667,6044782
-111.2607583,32.59530333,6044804
-111.2606717,32.59545,6044815
-111.2606717,32.59545,6044818
-111.2606667,32.59820833,6044853
-111.2606667,32.598575,6044854
-111.26082,32.60000333,6044953
-111.2606967,32.60017,6044978
-111.2606667,32.60033833,6044983
-111.2606583,32.60191333,6044986
-111.2606717,32.60333333,6045021
-111.2606967,32.603425,6045035
-111.2606967,32.60396667,6045055
-111.26072,32.606755,6045073
-111.2606883,32.60820333,6045114
-111.2607033,32.60869167,6045120
-111.2606717,32.60943667,6046812
-111.2606583,32.60985833,6046823
-111.26068,32.61098,6046919
-111.261055,32.610445,6047078
-111.2611083,32.61026333,6047079
-111.26113,32.61018833,6047105
-111.2613667,32.61015333,6047267
-111.2613917,32.610145,6047273
-111.2615967,32.6101,6051847
-111.2619467,32.61001667,6051850
-111.261955,32.61,6051862
-111.2619333,32.61004167,6051871
-111.26168,32.61038333,6051938
-111.261505,32.61046167,6052020
-111.2617417,32.61035833,6052043
-111.2617633,32.61036333,6052413
-111.2609783,32.611155,6052490
-111.2606583,32.61262833,6052530
-111.26065,32.61346333,6052546
-111.26065,32.61402167,6052549
-111.2606717,32.614825,6052558
-111.2606583,32.61335333,6052570
-111.2606967,32.6149,6052586
-111.2606667,32.61519167,6052588
-111.2606117,32.62608667,6052610
-111.2606967,32.6149,6053559
-111.2614367,32.61638833,6053660
-111.261995,32.616305,6053704
-111.2725617,32.61436333,6053710
-111.2726217,32.61433333,6053717
-111.260605,32.62773667,6053901
-111.26062,32.62858667,6053902
-111.2606283,32.6286,6053904
-111.2606283,32.62922,6053907
-111.2605967,32.629855,6053914
-111.2604833,32.63195833,6053948
-111.2607633,32.63197,6053981
-111.2516783,32.61589167,6062409
-111.2400667,32.61303667,6062417
-111.2334217,32.61444667,6062522
-111.23037,32.61541667,6062529
-111.230125,32.61545333,6062594
-111.2091967,32.62421333,6062674
-111.2091533,32.624825,6062680
-111.209205,32.62564167,6062697
-111.20913,32.62613667,6062699
-111.2091533,32.62629667,6062955
-111.209275,32.62503333,6062964
-111.2092583,32.62432167,6062967
-111.2092283,32.62398,6063013
-111.2092367,32.62384167,6063090
-111.209245,32.62371333,6063321
-111.2092533,32.623645,6063338
-111.209075,32.62216667,6063351
-111.209075,32.62215833,6063356
-111.2090917,32.62188667,6063372
-111.209075,32.62150333,6063380
-111.2090917,32.62061333,6063409
-111.2091,32.62016667,6063411
-111.2090833,32.61980833,6063415
-111.2091,32.61959667,6063445
-111.2091217,32.61926333,6064960
-111.2090917,32.61799667,6064970
-111.2090917,32.61798,6064973
-111.2090917,32.61482167,6065111
-111.2090917,32.61368,6065156
-111.2090917,32.61296333,6065780
-111.2090833,32.61274667,6065782
-111.2090833,32.60971167,6066382
-111.2091,32.60463,6066395
-111.2090917,32.604375,6066398
-111.20907,32.60101333,6066425
-111.20907,32.600895,6066430
-111.2090917,32.60027,6066431
-111.2094417,32.59865333,6066454
-111.2097867,32.59852,6066485
-111.2142333,32.62279167,6066526
-111.2182383,32.62137,6066536
-111.2185217,32.621375,6066540
-111.2188033,32.62133,6066542
-111.219345,32.62121667,6066544
-111.219345,32.62122,6066549
-111.2201917,32.621055,6073343
-111.2202133,32.62104667,6073345
-111.2221617,32.61835,6073360
-111.222105,32.61848833,6073377
-111.2240967,32.61712167,6073378
-111.2246633,32.61688333,6073438
-111.230095,32.61547167,6073448
-111.24035,32.61299167,6073450
-111.2421283,32.61314667,6073453
-111.2429117,32.61328833,6073457
-111.2455217,32.60993833,6073534
-111.2468117,32.60918333,6073544
-111.2473667,32.60890833,6073572
-111.247825,32.60862167,6073584
-111.2464967,32.60783333,6074375
-111.242395,32.60439667,6074405
-111.241325,32.603005,6074751
-111.24267,32.60498833,6074770
-111.2440333,32.60545,6075185
-111.2445761,32.60451664,6075195
-111.2445917,32.60546333,6075212
-111.2441633,32.60536667,6075768
-111.2434,32.60684167,6075829
-111.2426617,32.60716667,6075835
-111.2410717,32.60725,6075868
-111.0474612,32.37468667,6081987
-111.0474167,32.37557,6082320
-111.0478222,32.37356167,6082332
-111.047875,32.37356667,6082342
-111.0484305,32.37362833,6082349
-111.0487445,32.37362,6082372
-111.0503612,32.37364167,6082396
-111.0516972,32.374,6082427
-111.0516445,32.373945,6082469
-111.0514445,32.37401667,6082508
-111.0526667,32.37376333,6082518
-111.0532445,32.37348667,6082522
-111.0535583,32.37314667,6082526
-111.0484862,32.37367167,6083258
-111.0469138,32.39024667,6083262
-111.0469195,32.39543,6083264
-111.948761,33.46200561,6083490
-111.949089,33.46079253,6083917
-111.0418028,32.40983667,6084562
-111.040375,32.409855,6084563
-111.0396583,32.40992,6085131
-111.0395667,32.40983667,6085164
-111.0384362,32.40932,6085167
-111.0384222,32.40822167,6085184
-111.0384612,32.40804167,6085187
-111.0252445,32.423845,6085213
-111.0210417,32.42387833,6085215
-111.0201195,32.42385,6085216
-111.0480333,32.42373333,6085218
-111.0527722,32.42365333,6085220
-111.0600445,32.42366333,6085239
-111.0692833,32.42454167,6085242
-111.0778888,32.42451167,6085244
-111.0784833,32.42452,6085248
-111.0790112,32.42451333,6085254
-111.0831083,32.42456167,6085306
-111.0882722,32.42453,6085310
-111.0884945,32.42453833,6085418
-111.0885862,32.42452167,6085430
-111.1284638,32.4225,6085436
-111.1284778,32.42364167,6085437
-111.1286388,32.42313333,6085440
-111.1295555,32.419405,6085493
-111.0259778,32.27303,6085769
-111.2434,32.60684167,6085774
-111.2394033,32.60746167,6085780
-111.2381367,32.60750333,6085804
-111.2366333,32.60776333,6085810
-111.2354883,32.60777,6085811
-111.2343883,32.60778833,6085839
-111.2368467,32.60773,6085856
-111.2389617,32.60752167,6089189
-111.2384117,32.60750333,6089486
-111.2399967,32.607445,6089496
-111.2409667,32.60732167,6089500
-111.2418967,32.60715833,6089522
-111.242845,32.607095,6089539
-111.2427667,32.60719667,6089572
-111.2430117,32.60718,6089596
-111.2437883,32.60715833,6089603
-111.2444383,32.60726167,6089605
-111.24453,32.60726667,6089609
-111.2448417,32.60732167,6089640
-111.245705,32.60854667,6089643
-111.2453533,32.6091,6089764
-111.2436,32.61123333,6089795
-111.2430633,32.61226667,6089916
-111.2430633,32.61225,6089928
-111.24305,32.6123,6089940
-111.24273,32.61263667,6090327
-111.2433467,32.61283833,6090362
-111.24295,32.61285833,6090385
-111.24263,32.6129,6090412
-111.0661555,32.37436333,6093631
-111.0657583,32.37456167,6093637
-111.0717,32.35701333,6093640
-111.071725,32.35595333,6093643
-111.071725,32.35595333,6093649
-111.071725,32.35548333,6093669
-111.0719445,32.35493,6093676
-111.0720138,32.35493,6093707
-111.0731667,32.35763833,6093710
-111.0731972,32.35758333,6093714
-111.0529862,32.35910333,6093771
